Message,Label,Attack Technique
"2024-08-28T17:58:54.513044 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Running ==> Stop (hot) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Running ==&gt; Stop (hot)</field>
 <field type=""Uint32"">3</field>
 <field type=""Uint32"">131074</field>
</payload>
  ",0,0
"2024-08-28T17:58:56.742691 Arp.Services.NotificationLogger.ClosingArchive Notification Logger Info Closing archive 'security'. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::NotificationLogger::MessageWithArchiveNamePayload"">
 <field type=""String"">Closing archive '{}'.</field>
 <field type=""String"">security</field>
</payload>
  ",0,0
"2024-08-28T17:59:04.160290 Arp.System.Acf.SystemManager.Startup System Manager Info System starting up. Firmware version 2022.9.0 (22.9.0.33) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemStartupPayload"">
 <field type=""String"">System starting up. Firmware version {}</field>
 <field type=""String"">2022.9.0 (22.9.0.33)</field>
</payload>
  ",0,0
"2024-08-28T17:59:04.160423 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: None, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">None</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:12.585027 Arp.Io.Axioline.StateChanged Axioline Info Axioline State changed: RDY (0x0080) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::Axioline::AxioStatePayload"">
 <field type=""String"">Axioline State changed: RDY (0x0080)</field>
 <field type=""Uint16"">128</field>
 <field type=""Uint16"">0</field>
 <field type=""Uint16"">0</field>
</payload>
  ",0,0
"2024-08-28T17:59:14.414932 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Ready, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Ready</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:16.190386 Arp.Io.PnD.PnStationStateChanged PROFINET Device Internal Led state changed: Arp.Io.PnD (Device), BF=On, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=On, SF=Off</field>
 <field type=""String"">Arp.Io.PnD</field>
 <field type=""String"">Device</field>
 <field type=""Bool"">true</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:16.201210 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed:  ==> Ready <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed:  ==&gt; Ready</field>
 <field type=""Uint32"">0</field>
 <field type=""Uint32"">1</field>
</payload>
  ",0,0
"2024-08-28T17:59:16.655646 Arp.Io.PnC.PnStationStateChanged PROFINET Controller Internal Led state changed: Arp.Io.PnC (Controller), BF=On, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=On, SF=Off</field>
 <field type=""String"">Arp.Io.PnC</field>
 <field type=""String"">Controller</field>
 <field type=""Bool"">true</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:16.900463 Arp.Io.PnC.PnStationStateChanged PROFINET Controller Internal Led state changed: Arp.Io.PnC (Controller), BF=Off, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=Off, SF=Off</field>
 <field type=""String"">Arp.Io.PnC</field>
 <field type=""String"">Controller</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:17.079090 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Ready ==> Stop (warm) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Ready ==&gt; Stop (warm)</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">1048578</field>
</payload>
  ",0,0
"2024-08-28T17:59:18.596617 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Stop, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Stop</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T17:59:18.655478 Arp.Plc.Domain.PlcManager.ConditionFailed PLC Manager Info Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.</field>
</payload>
  ",0,0
"2024-08-28T17:59:18.659096 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm) ==> Stop (warm, starting delayed) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm) ==&gt; Stop (warm, starting delayed)</field>
 <field type=""Uint32"">1048578</field>
 <field type=""Uint32"">3145730</field>
</payload>
  ",0,0
"2024-08-28T17:59:18.661148 Arp.Device.Interface.EthernetLinkStateChanged Device Interface Info Link state changed: interface 1, port 2, status: Up <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Device::EthernetLinkStatePayload"">
 <field type=""String"">Link state changed: interface {}, port {}, status: {}</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">2</field>
 <field type=""String"">Up</field>
</payload>
  ",0,0
"2024-08-28T17:59:19.033417 Arp.Plc.Domain.PlcManager.StartingDelayed PLC Manager Info Plc start delay condition 'Complete system start' expired after 377 ms <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Plc start delay condition 'Complete system start' expired after 377 ms</field>
</payload>
  ",0,0
"2024-08-28T17:59:19.105317 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session started logging of 18 variables. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session started logging of 18 variables.</field>
</payload>
  ",0,0
"2024-08-28T17:59:19.107952 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm, starting delayed) ==> Running <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm, starting delayed) ==&gt; Running</field>
 <field type=""Uint32"">3145730</field>
 <field type=""Uint32"">3</field>
</payload>
  ",0,0
"2024-08-28T17:59:19.114519 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Running, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Running</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-28T18:41:43.130678 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session stopped logging. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session stopped logging.</field>
</payload>
  ",0,0
"2024-08-28T18:41:43.153059 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Running ==> Stop (hot) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Running ==&gt; Stop (hot)</field>
 <field type=""Uint32"">3</field>
 <field type=""Uint32"">131074</field>
</payload>
  ",0,0
"2024-08-28T18:41:43.814334 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (hot) ==> Ready <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (hot) ==&gt; Ready</field>
 <field type=""Uint32"">131074</field>
 <field type=""Uint32"">1</field>
</payload>
  ",0,0
"2024-08-28T18:41:45.408416 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Ready ==> Stop (warm) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Ready ==&gt; Stop (warm)</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">1048578</field>
</payload>
  ",0,0
"2024-08-28T18:41:45.749396 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session started logging of 18 variables. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session started logging of 18 variables.</field>
</payload>
  ",0,0
"2024-08-28T18:41:45.753655 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm) ==> Running <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm) ==&gt; Running</field>
 <field type=""Uint32"">1048578</field>
 <field type=""Uint32"">3</field>
</payload>
  ",0,0
"2024-08-29T16:34:52.944735 Arp.System.Acf.SystemManager.Startup System Manager Info System starting up. Firmware version 2022.9.0 (22.9.0.33) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemStartupPayload"">
 <field type=""String"">System starting up. Firmware version {}</field>
 <field type=""String"">2022.9.0 (22.9.0.33)</field>
</payload>
  ",0,0
"2024-08-29T16:34:52.944935 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: None, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">None</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:04.014944 Arp.Io.Axioline.StateChanged Axioline Info Axioline State changed: RDY (0x0080) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::Axioline::AxioStatePayload"">
 <field type=""String"">Axioline State changed: RDY (0x0080)</field>
 <field type=""Uint16"">128</field>
 <field type=""Uint16"">0</field>
 <field type=""Uint16"">0</field>
</payload>
  ",0,0
"2024-08-29T16:35:06.034028 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Ready, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Ready</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:07.851819 Arp.Io.PnD.PnStationStateChanged PROFINET Device Internal Led state changed: Arp.Io.PnD (Device), BF=On, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=On, SF=Off</field>
 <field type=""String"">Arp.Io.PnD</field>
 <field type=""String"">Device</field>
 <field type=""Bool"">true</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:07.864313 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed:  ==> Ready <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed:  ==&gt; Ready</field>
 <field type=""Uint32"">0</field>
 <field type=""Uint32"">1</field>
</payload>
  ",0,0
"2024-08-29T16:35:08.357530 Arp.Io.PnC.PnStationStateChanged PROFINET Controller Internal Led state changed: Arp.Io.PnC (Controller), BF=On, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=On, SF=Off</field>
 <field type=""String"">Arp.Io.PnC</field>
 <field type=""String"">Controller</field>
 <field type=""Bool"">true</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:08.615511 Arp.Io.PnC.PnStationStateChanged PROFINET Controller Internal Led state changed: Arp.Io.PnC (Controller), BF=Off, SF=Off <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Io::ProfinetStack::PnStationStatePayload"">
 <field type=""String"">Led state changed: {} ({}), BF=Off, SF=Off</field>
 <field type=""String"">Arp.Io.PnC</field>
 <field type=""String"">Controller</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:09.061495 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Ready ==> Stop (warm) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Ready ==&gt; Stop (warm)</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">1048578</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.065807 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Stop, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Stop</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.119087 Arp.Plc.Domain.PlcManager.ConditionFailed PLC Manager Info Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.126123 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm) ==> Stop (warm, starting delayed) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm) ==&gt; Stop (warm, starting delayed)</field>
 <field type=""Uint32"">1048578</field>
 <field type=""Uint32"">3145730</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.720284 Arp.Plc.Domain.PlcManager.StartingDelayed PLC Manager Info Plc start delay condition 'Complete system start' expired after 601 ms <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Plc start delay condition 'Complete system start' expired after 601 ms</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.834665 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session started logging of 18 variables. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session started logging of 18 variables.</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.835544 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm, starting delayed) ==> Running <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm, starting delayed) ==&gt; Running</field>
 <field type=""Uint32"">3145730</field>
 <field type=""Uint32"">3</field>
</payload>
  ",0,0
"2024-08-29T16:35:11.933852 Arp.System.Acf.SystemManager.StateChanged System Manager Info SystemManager state changed: Running, error=false, warning=false <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Acf::SystemManagerStatePayload"">
 <field type=""String"">SystemManager state changed: {}, error={}, warning={}</field>
 <field type=""String"">Running</field>
 <field type=""Bool"">false</field>
 <field type=""Bool"">false</field>
</payload>
  ",0,0
"2024-08-29T16:39:50.125368 Arp.Device.Interface.EthernetLinkStateChanged Device Interface Info Link state changed: interface 1, port 2, status: Up <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Device::EthernetLinkStatePayload"">
 <field type=""String"">Link state changed: interface {}, port {}, status: {}</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">2</field>
 <field type=""String"">Up</field>
</payload>
  ",0,0
"2024-08-29T17:06:53.928030 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session stopped logging. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session stopped logging.</field>
</payload>
  ",0,0
"2024-08-29T17:06:53.956946 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Running ==> Stop (hot) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Running ==&gt; Stop (hot)</field>
 <field type=""Uint32"">3</field>
 <field type=""Uint32"">131074</field>
</payload>
  ",0,0
"2024-08-29T17:06:54.895994 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (hot) ==> Ready <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (hot) ==&gt; Ready</field>
 <field type=""Uint32"">131074</field>
 <field type=""Uint32"">1</field>
</payload>
  ",0,0
"2024-08-29T17:06:56.813183 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Ready ==> Stop (warm) <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Ready ==&gt; Stop (warm)</field>
 <field type=""Uint32"">1</field>
 <field type=""Uint32"">1048578</field>
</payload>
  ",0,0
"2024-08-29T17:06:57.236185 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'DB_name': Session started logging of 18 variables. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'DB_name': Session started logging of 18 variables.</field>
</payload>
  ",0,0
"2024-08-29T17:06:57.264280 Arp.Services.DataLogger.StatusChanged DataLogger Info Session 'Sec_log': Session started logging of 27 variables. <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::Nm::StringPayload"">
 <field type=""String"">{1}</field>
 <field type=""Uint32"">1</field>
 <field type=""String"">Session 'Sec_log': Session started logging of 27 variables.</field>
</payload>
  ",0,0
"2024-08-29T17:06:57.267233 Arp.Plc.Domain.PlcManager.StateChanged PLC Manager Info Plc state changed: Stop (warm) ==> Running <?xml version=""1.0"" encoding=""UTF-8""?>
<payload name=""Arp::System::NmPayload::Plc::PlcStateChangedPayload"">
 <field type=""String"">Plc state changed: Stop (warm) ==&gt; Running</field>
 <field type=""Uint32"">1048578</field>
 <field type=""Uint32"">3</field>
</payload>
  ",0,0
