Message,Label,Attack Technique,data-type
"28.08.24 17:59:04.793 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.EthernetIP.Library' in process 'ExternalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:04.877 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.Profinet.Library' in process 'ExternalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:04.905 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'ExternalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:04.996 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'ExternalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:05.047 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Io.Axioline.Library' in process 'LocalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:05.075 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'LocalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:05.175 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'LocalIoProcess' loaded.
",0,0,1
"28.08.24 17:59:05.196 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Device.HmiLed.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.284 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Device.Interface.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.287 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.DeviceHmi.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.291 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ExternalPci.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.294 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ExternalSDCard.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.300 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.FanControl.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.303 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Fpga.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.306 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.IdentificationData.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.310 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Nim.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.313 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.OsControl.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.316 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.RealTimeClock.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.319 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.ResourceMonitor.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.322 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Hardware.Sensors.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.343 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Domain.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.394 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Eclr.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.414 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Esm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.425 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Fbm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.966 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Gds.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.970 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Meta.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:05.981 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Plm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.017 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Plc.Retain.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.024 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Alarms.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.047 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.AppManager.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.254 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.DataLogger.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.390 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Ehmi.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:06.412 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Fwm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:07.107 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Grpc.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:07.121 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.LinuxSyslog.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:07.131 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.NmUtilities.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:07.136 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.NotificationLogger.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:09.522 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.OpcUAServer.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:09.623 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.PLCnextStore.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:09.765 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.ProfiCloudV3.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:09.787 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SecurityStoreManager.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:09.803 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Spm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.231 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SpnsProxy.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.258 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Syslog.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.270 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.SystemEvents.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.286 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.TraceController.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.350 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Wbm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.388 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.Services.Wcm.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.393 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Commons.Services.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.411 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.RscGateway.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.416 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Security.Services.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.421 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Um.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.426 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.UmRscAuthorizator.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.429 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Library 'Arp.System.Watchdog.Library' in process 'MainProcess' loaded.
",0,0,1
"28.08.24 17:59:10.431 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - EthernetIPComponent
",0,0,1
"28.08.24 17:59:10.433 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.EthernetIP' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.442 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnC' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.445 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnD' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.449 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.PnS' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.451 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy@ExternalIoProcess' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.453 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator@ExternalIoProcess' in process 'ExternalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.458 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.AxlC' in process 'LocalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.461 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy@LocalIoProcess' in process 'LocalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.463 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator@LocalIoProcess' in process 'LocalIoProcess' created.
",0,0,1
"28.08.24 17:59:10.465 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Device.HmiLed' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.467 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Device.Interface' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.469 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.DeviceHmi' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.470 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ExternalPci' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.472 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ExternalSDCard' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.473 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.FanControl' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.475 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Fpga' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.476 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.IdentificationData' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.478 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.NetloadLimiter' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.479 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Nim' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.481 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.OsControl' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.481 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.RealTimeClock' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.483 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.ResourceMonitor' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.484 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Hardware.Sensors' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.485 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.FbIo.AxlC' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.487 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Io.FbIo.EthernetIP' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.488 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Domain' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.489 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.DomainProxy' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.492 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Eclr' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.493 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Eclr.ArpDomain' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.494 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.EclrServices' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.499 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Esm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.501 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.EsmController' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.502 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Fbm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.512 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Gds' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.514 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Manager' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.516 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Meta' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.517 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.MetaDomain' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.519 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Plm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.521 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Plc.Retain' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.523 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Alarms' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.524 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.AppManager' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.526 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.DataLogger' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.528 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069677600   EhmiComponent 
",0,0,1
"28.08.24 17:59:10.529 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Ehmi' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.530 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Fwm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.531 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.GrpcLocal' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.533 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.LinuxSyslog' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.534 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.NmUtilities.NmPlcStateListener' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.536 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.NotificationLogger' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.539 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.OpcUAServer' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.541 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.PLCnextStore' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.543 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.ProfiCloudV3' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.544 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SecurityStoreManager' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.546 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Spm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.548 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SpnsProxy' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.549 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Syslog' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.550 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.SystemEvents' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.551 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.TraceController' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.555 Arp.Services.Wbm.Internal.Modules.WbmModuleManager           INFO  - WBM Modules Manager
",0,0,1
"28.08.24 17:59:10.556 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Wbm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.557 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.Services.Wcm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.558 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Commons.Services' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.560 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Lm' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.561 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.RscGateway' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.562 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Security.Services' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.564 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Um' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.564 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.UmRscAuthorizator' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.566 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Watchdog.MainProcess' in process 'MainProcess' created.
",0,0,1
"28.08.24 17:59:10.636 Arp.Hardware.Modules.IdentificationData.Tpm12.Internal.TpmAccess INFO  - TPM data version 2 found (length 180)
",0,0,1
"28.08.24 17:59:10.668 Arp.Hardware.IdentificationData.IdentificationDataComponent  INFO  - Phoenix Contact, AXC F 2152 (2404267), HW 04, serial=1368735890
",0,0,1
"28.08.24 17:59:10.719 Arp.System.Watchdog.SystemWatchdogComponent                  INFO  - starting SystemWatchdog on process: MainProcess
",0,0,1
"28.08.24 17:59:10.841 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card de-activation state: activated
",0,0,1
"28.08.24 17:59:10.842 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card status: CardNotInserted
",0,0,1
"28.08.24 17:59:10.890 Arp.Hardware.Fpga.FpgaComponent                              INFO  - FPGA version = 1.1.80
",0,0,1
"28.08.24 17:59:10.938 Arp.Hardware.Nim.NimComponent                                INFO  - Ethernet Device 1: public Name 'eth0', name 'LAN 1', MAC A8:74:1D:11:B6:B4, 2 ports, IP=192.168.137.10, subnet mask=255.255.255.0
",0,0,1
"28.08.24 17:59:11.002 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Number of CPU cores: 2
",0,0,1
"28.08.24 17:59:11.003 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Partition UserPartition: total=487MB, used=109MB, free=342MB
",0,0,1
"28.08.24 17:59:11.350 Arp.Plc.Eclr.Internal.EclrDomain                             INFO  - EclrComponent eclr version 3.4.0.117
",0,0,1
"28.08.24 17:59:11.386 Arp.Services.SpnsProxy.Internal.Commons.SpnsProxyDbgFifo     INFO  - Init(/tmp/tospns, /tmp/fromspns)
",0,0,1
"28.08.24 17:59:11.388 Arp.Services.SpnsProxy.Data.PlcSysDiagData                   INFO  - PlcSysDiagData: sd-card is not present
",0,0,1
"28.08.24 17:59:11.397 Arp.Services.SpnsProxy.Internal.SpnsProxyManager             INFO  - no splc plugged
",0,0,1
"28.08.24 17:59:11.429 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - Initialize
",0,0,1
"28.08.24 17:59:11.430 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SubscribeServices
",0,0,1
"28.08.24 17:59:11.431 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - LoadSettings, settingsPath=/etc/plcnext/device/Io/EthernetIP/EthernetIP.settings
",0,0,1
"28.08.24 17:59:11.440 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, startEsdk=true
",0,0,1
"28.08.24 17:59:11.442 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, articleName=AXC F 2152, articleNumber=2404267, serialNumber=1368735890
",0,0,1
"28.08.24 17:59:11.443 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Start threshold=6, esdkLogType=0x000b, nics=all, minConsumingDataRate=10, minProducingDataRate=10, statisticsLogLevel=Debug, statisticsLogInterval=10000, statisticsSampleCountLimit=2000, statisticsStepMinAverage=false, statisticsStepMaxAverage=false, forceLoadAssemblies=false
",0,0,1
"28.08.24 17:59:11.443 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 ESDK 0xffff, Start, threshold=6, esdkLogType=0x000b, nics=all, heartBeatID=198, listenOnlyID=199, productType=0x0e, productName=AXC F 2152, serialNumber=1368735890, productCode=8220, timerIntervalMin=1, timerIntervalMax=25
",0,0,1
"28.08.24 17:59:11.498 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906379072 OnNewNetworkLedChange ledState=true.
",0,0,1
"28.08.24 17:59:11.498 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906379072 OnNewNetworkLedChange ledState=false.
",0,0,1
"28.08.24 17:59:11.499 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906379072 OnNewNetworkLedChange ledState=true.
",0,0,1
"28.08.24 17:59:11.537 Arp.Io.ProfinetStack.System.Internal.System                  INFO  - PN Version Info: v6.6.11851
",0,0,1
"28.08.24 17:59:12.569 Arp.Io.ProfinetStack.System.Internal.System                  INFO  - ProfinetStack is initialized
",0,0,1
"28.08.24 17:59:12.582 Arp.Io.Axioline.Internal.AxioDrvAcc                          INFO  - Open Axio Driver: /dev/axio_xfer0
",0,0,1
"28.08.24 17:59:12.588 Arp.Io.Axioline.Internal.AxioConfig                          INFO  - Axioline FW Version: 1.40 from 13.11.19
",0,0,1
"28.08.24 17:59:12.592 Arp.Io.Axioline.Internal.AxioDrvAcc                          INFO  - Open Axio Driver: /dev/axio_xfer0
",0,0,1
"28.08.24 17:59:12.619 Arp.Io.ProfinetStack.Device.Internal.Device                  INFO  - Device Instance with Id = 1 added successfully.
",0,0,1
"28.08.24 17:59:12.640 Arp.Io.ProfinetStack.Controller.Internal.Controller          INFO  - Controller instance added successfully
",0,0,1
"28.08.24 17:59:12.709 Arp.Device.HmiLed.Internal.LedManager                        INFO  - LedManager: PN-Ctrl at 1
",0,0,1
"28.08.24 17:59:12.710 Arp.Device.HmiLed.Internal.LedManager                        INFO  - LedManager: PN-Dev at 1
",0,0,1
"28.08.24 17:59:12.850 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - Device has Reset-Button
",0,0,1
"28.08.24 17:59:12.851 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - Device support RemovableStorage
",0,0,1
"28.08.24 17:59:12.853 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - HW Monitor active with prio 48
",0,0,1
"28.08.24 17:59:13.172 Arp.Services.AppManager.AppManager                           INFO  - AppManager created
",0,0,1
"28.08.24 17:59:13.665 Arp.Services.Spm.SecurityProfileManager                      INFO  - Security Profile Manager
",0,0,1
"28.08.24 17:59:13.684 Arp.Services.TraceController.TraceControllerComponent        INFO  - Loading settings from /etc/plcnext/device/Services/TraceController/TraceController.settings
",0,0,1
"28.08.24 17:59:13.694 Arp.Services.Wcm.WebConfigurationManager                     INFO  - Web Configuration Manager
",0,0,1
"28.08.24 17:59:13.706 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069677600   Initialize 
",0,0,1
"28.08.24 17:59:13.708 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069677600   SubscribeServices 
",0,0,1
"28.08.24 17:59:13.709 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069677600   LoadSettings settingsPath=/etc/plcnext/device/Services/Ehmi/ehmi.settings, exists=true
",0,0,1
"28.08.24 17:59:13.728 ehmiLib.EhmiLib                                              INFO  - 3069677600   Initialize FastcgiConnectionPoint=unix:/var/tmp/ehmi/ehmi.socket
",0,0,1
"28.08.24 17:59:13.734 ehmiLib.EhmiLib                                              INFO  - 2561057600    Starting ThreadID=2561057600, Name=RcfFastCgiServer, cpuAffinity=0x0001
",0,0,1
