Message,Label,Attack Technique,Timestamp
"24.08.24 21:45:51.686 Arp.System.Acf.Internal.Sm.ComponentsController              INFO  - Component 'Arp.System.Watchdog.MainProcess' in process 'MainProcess' created.
",0,0,2024-08-24 21:45:51.686
"24.08.24 21:45:51.776 Arp.Hardware.Modules.IdentificationData.Tpm12.Internal.TpmAccess INFO  - TPM data version 2 found (length 180)
",0,0,2024-08-24 21:45:51.776
"24.08.24 21:45:51.809 Arp.Hardware.IdentificationData.IdentificationDataComponent  INFO  - Phoenix Contact, AXC F 2152 (2404267), HW 04, serial=1368735890
",0,0,2024-08-24 21:45:51.809
"24.08.24 21:45:51.873 Arp.System.Watchdog.SystemWatchdogComponent                  INFO  - starting SystemWatchdog on process: MainProcess
",0,0,2024-08-24 21:45:51.873
"24.08.24 21:45:52.044 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card de-activation state: activated
",0,0,2024-08-24 21:45:52.044
"24.08.24 21:45:52.045 Arp.Hardware.ExternalSDCard.ExternalSDCardComponent          INFO  - External SD card status: CardNotInserted
",0,0,2024-08-24 21:45:52.045
"24.08.24 21:45:52.108 Arp.Hardware.Fpga.FpgaComponent                              INFO  - FPGA version = 1.1.80
",0,0,2024-08-24 21:45:52.108
"24.08.24 21:45:52.170 Arp.Hardware.Nim.NimComponent                                INFO  - Ethernet Device 1: public Name 'eth0', name 'LAN 1', MAC A8:74:1D:11:B6:B4, 2 ports, IP=192.168.137.10, subnet mask=255.255.255.0
",0,0,2024-08-24 21:45:52.170
"24.08.24 21:45:52.254 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Number of CPU cores: 2
",0,0,2024-08-24 21:45:52.254
"24.08.24 21:45:52.255 Arp.Hardware.ResourceMonitor.ResourceMonitorComponent        INFO  - Partition UserPartition: total=487MB, used=136MB, free=315MB
",0,0,2024-08-24 21:45:52.255
"24.08.24 21:45:52.604 Arp.Plc.Eclr.Internal.EclrDomain                             INFO  - EclrComponent eclr version 3.4.0.117
",0,0,2024-08-24 21:45:52.604
"24.08.24 21:45:52.642 Arp.Services.SpnsProxy.Internal.Commons.SpnsProxyDbgFifo     INFO  - Init(/tmp/tospns, /tmp/fromspns)
",0,0,2024-08-24 21:45:52.642
"24.08.24 21:45:52.644 Arp.Services.SpnsProxy.Data.PlcSysDiagData                   INFO  - PlcSysDiagData: sd-card is not present
",0,0,2024-08-24 21:45:52.644
"24.08.24 21:45:52.654 Arp.Services.SpnsProxy.Internal.SpnsProxyManager             INFO  - no splc plugged
",0,0,2024-08-24 21:45:52.654
"24.08.24 21:45:52.692 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - Initialize
",0,0,2024-08-24 21:45:52.692
"24.08.24 21:45:52.693 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SubscribeServices
",0,0,2024-08-24 21:45:52.693
"24.08.24 21:45:52.694 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - LoadSettings, settingsPath=/etc/plcnext/device/Io/EthernetIP/EthernetIP.settings
",0,0,2024-08-24 21:45:52.694
"24.08.24 21:45:52.705 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, startEsdk=true
",0,0,2024-08-24 21:45:52.705
"24.08.24 21:45:52.708 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupSettings, articleName=AXC F 2152, articleNumber=2404267, serialNumber=1368735890
",0,0,2024-08-24 21:45:52.708
"24.08.24 21:45:52.710 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Start threshold=6, esdkLogType=0x000b, nics=all, minConsumingDataRate=10, minProducingDataRate=10, statisticsLogLevel=Debug, statisticsLogInterval=10000, statisticsSampleCountLimit=2000, statisticsStepMinAverage=false, statisticsStepMaxAverage=false, forceLoadAssemblies=false
",0,0,2024-08-24 21:45:52.710
"24.08.24 21:45:52.711 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 ESDK 0xffff, Start, threshold=6, esdkLogType=0x000b, nics=all, heartBeatID=198, listenOnlyID=199, productType=0x0e, productName=AXC F 2152, serialNumber=1368735890, productCode=8220, timerIntervalMin=1, timerIntervalMax=25
",0,0,2024-08-24 21:45:52.711
"24.08.24 21:45:52.772 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906706752 OnNewNetworkLedChange ledState=true.
",0,0,2024-08-24 21:45:52.772
"24.08.24 21:45:52.772 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906706752 OnNewNetworkLedChange ledState=false.
",0,0,2024-08-24 21:45:52.772
"24.08.24 21:45:52.772 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2906706752 OnNewNetworkLedChange ledState=true.
",0,0,2024-08-24 21:45:52.772
"24.08.24 21:45:52.816 Arp.Io.ProfinetStack.System.Internal.System                  INFO  - PN Version Info: v6.6.11851
",0,0,2024-08-24 21:45:52.816
"24.08.24 21:45:53.847 Arp.Io.ProfinetStack.System.Internal.System                  INFO  - ProfinetStack is initialized
",0,0,2024-08-24 21:45:53.847
"24.08.24 21:45:53.863 Arp.Io.Axioline.Internal.AxioDrvAcc                          INFO  - Open Axio Driver: /dev/axio_xfer0
",0,0,2024-08-24 21:45:53.863
"24.08.24 21:45:53.869 Arp.Io.Axioline.Internal.AxioConfig                          INFO  - Axioline FW Version: 1.40 from 13.11.19
",0,0,2024-08-24 21:45:53.869
"24.08.24 21:45:53.873 Arp.Io.Axioline.Internal.AxioDrvAcc                          INFO  - Open Axio Driver: /dev/axio_xfer0
",0,0,2024-08-24 21:45:53.873
"24.08.24 21:45:53.901 Arp.Io.ProfinetStack.Device.Internal.Device                  INFO  - Device Instance with Id = 1 added successfully.
",0,0,2024-08-24 21:45:53.901
"24.08.24 21:45:53.924 Arp.Io.ProfinetStack.Controller.Internal.Controller          INFO  - Controller instance added successfully
",0,0,2024-08-24 21:45:53.924
"24.08.24 21:45:54.024 Arp.Device.HmiLed.Internal.LedManager                        INFO  - LedManager: PN-Ctrl at 1
",0,0,2024-08-24 21:45:54.024
"24.08.24 21:45:54.026 Arp.Device.HmiLed.Internal.LedManager                        INFO  - LedManager: PN-Dev at 1
",0,0,2024-08-24 21:45:54.026
"24.08.24 21:45:54.192 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - Device has Reset-Button
",0,0,2024-08-24 21:45:54.192
"24.08.24 21:45:54.193 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - Device support RemovableStorage
",0,0,2024-08-24 21:45:54.193
"24.08.24 21:45:54.195 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - HW Monitor active with prio 48
",0,0,2024-08-24 21:45:54.195
"24.08.24 21:45:54.518 Arp.Services.AppManager.AppManager                           INFO  - AppManager created
",0,0,2024-08-24 21:45:54.518
"24.08.24 21:45:55.010 Arp.Services.Spm.SecurityProfileManager                      INFO  - Security Profile Manager
",0,0,2024-08-24 21:45:55.010
"24.08.24 21:45:55.034 Arp.Services.TraceController.TraceControllerComponent        INFO  - Loading settings from /etc/plcnext/device/Services/TraceController/TraceController.settings
",0,0,2024-08-24 21:45:55.034
"24.08.24 21:45:55.046 Arp.Services.Wcm.WebConfigurationManager                     INFO  - Web Configuration Manager
",0,0,2024-08-24 21:45:55.046
"24.08.24 21:45:55.060 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   Initialize 
",0,0,2024-08-24 21:45:55.060
"24.08.24 21:45:55.062 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   SubscribeServices 
",0,0,2024-08-24 21:45:55.062
"24.08.24 21:45:55.065 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   LoadSettings settingsPath=/etc/plcnext/device/Services/Ehmi/ehmi.settings, exists=true
",0,0,2024-08-24 21:45:55.065
"24.08.24 21:45:55.087 ehmiLib.EhmiLib                                              INFO  - 3069284384   Initialize FastcgiConnectionPoint=unix:/var/tmp/ehmi/ehmi.socket
",0,0,2024-08-24 21:45:55.087
"24.08.24 21:45:55.096 ehmiLib.EhmiLib                                              INFO  - 2560795456    Starting ThreadID=2560795456, Name=RcfFastCgiServer, cpuAffinity=0x0001
",0,0,2024-08-24 21:45:55.096
"24.08.24 21:45:55.143 Arp.Services.ProfiCloudV3.Internal.ProfiCloudV3Manager       ERROR - Failed to subscribe to ISoftwareUpdateService.
",0,0,2024-08-24 21:45:55.143
"24.08.24 21:45:55.157 Arp.Services.ProfiCloudV3.Internal.ProfiCloudV3Manager       INFO  - Publish IProfiCloudV3Service
",0,0,2024-08-24 21:45:55.157
"24.08.24 21:45:56.014 Arp.System.Um.UserManager                                    INFO  - UM ldap configuration not found, disable ldap support completely
",0,0,2024-08-24 21:45:56.014
"24.08.24 21:45:57.646 Arp.System.Lm.Internal.LicenseManager                        INFO  - License runtime version: 2.50.1806
",0,0,2024-08-24 21:45:57.646
"24.08.24 21:45:57.689 Arp.Plc.Domain.Internal.Project.PlcProjectManager            INFO  - Project integrity check configured with mode 'Warning'
",0,0,2024-08-24 21:45:57.689
"24.08.24 21:45:57.695 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'None' to 'Ready'
",0,0,2024-08-24 21:45:57.695
"24.08.24 21:45:57.977 Arp.Plc.Esm.Internal.EsmDomain                               INFO  - ESM configuration successfully loaded.
",0,0,2024-08-24 21:45:57.977
"24.08.24 21:45:58.012 Arp.Io.Axioline.Internal.AxiolineDomain                      INFO  - Axioline: No bus configuration found. No links.xml file.
",0,0,2024-08-24 21:45:58.012
"24.08.24 21:45:58.014 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - LoadPlc, isChanging=false
",0,0,2024-08-24 21:45:58.014
"24.08.24 21:45:58.123 Arp.Plc.Gds.Internal.GdsDomain                               INFO  - GDS configuration successfully loaded.
",0,0,2024-08-24 21:45:58.123
"24.08.24 21:45:58.155 Arp.Plc.Domain.Internal.Config.PlcConfigManager              INFO  - Loading project 'PLC1_Application_datalogger'
",0,0,2024-08-24 21:45:58.155
"24.08.24 21:45:58.173 Arp.Plc.Esm.Internal.TaskManager                             INFO  - Configuring Sleep class with a sync point interval of 100000us, an watchdog interval of 100000us and an axio interval of 100000us
",0,0,2024-08-24 21:45:58.173
"24.08.24 21:45:58.277 Arp.Io.Axioline.AxiolineComponent                            INFO  - AxiolineComponent: SetupPlc(False): No config, Reset Bus
",0,0,2024-08-24 21:45:58.277
"24.08.24 21:45:58.304 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - SetupPlc, isChanging=false, startKind=Warm
",0,0,2024-08-24 21:45:58.304
"24.08.24 21:45:58.304 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 OnPlcLoaded PlcLoaded=false
",0,0,2024-08-24 21:45:58.304
"24.08.24 21:45:58.305 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 ESDK 0xffff, AddAssemblies, toInstanceID=110, toSize=256, otInstanceID=100, otSize=256
",0,0,2024-08-24 21:45:58.305
"24.08.24 21:45:58.454 Arp.Plc.Gds.Internal.GdsDomain                               INFO  - GDS data connections successfully created.
",0,0,2024-08-24 21:45:58.454
"24.08.24 21:45:59.122 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Ready' to 'Stop|Warm'
",0,0,2024-08-24 21:45:59.122
"24.08.24 21:45:59.130 Arp.Services.Ehmi.EhmiComponent                              WARN  - 3069284384   ReloadStrings . Empty project id.
",0,0,2024-08-24 21:45:59.130
"24.08.24 21:45:59.141 ehmiLib.EhmiLib                                              INFO  - 3069284384    TypeDictionary->Load() failure!!!
",0,0,2024-08-24 21:45:59.141
"24.08.24 21:45:59.143 ehmiLib.EhmiLib                                              INFO  - 3069284384   Load Cannot read fileName=data.dictionary.json
",0,0,2024-08-24 21:45:59.143
"24.08.24 21:45:59.144 ehmiLib.EhmiLib                                              INFO  - 3069284384    DataDictionary->Load() failure!!!
",0,0,2024-08-24 21:45:59.144
"24.08.24 21:45:59.579 Arp.Services.AppManager.AppManager                           INFO  - Enabling installation Mode
",0,0,2024-08-24 21:45:59.579
"24.08.24 21:45:59.580 Arp.Services.AppManager.AppManager                           INFO  - Installation Mode enabled
",0,0,2024-08-24 21:45:59.580
"24.08.24 21:45:59.581 Arp.Services.AppManager.AppManager                           INFO  - Checking active apps licenses
",0,0,2024-08-24 21:45:59.581
"24.08.24 21:45:59.583 Arp.Services.AppManager.AppManager                           INFO  - Disabling installation Mode
",0,0,2024-08-24 21:45:59.583
"24.08.24 21:45:59.584 Arp.Services.AppManager.AppManager                           INFO  - Installation Mode disabled
",0,0,2024-08-24 21:45:59.584
"24.08.24 21:45:59.765 Arp.Services.Wcm.WebConfigurationManager                     INFO  - Identity Store HTTPS-self-signed was created/loaded successfully
",0,0,2024-08-24 21:45:59.765
"24.08.24 21:45:59.770 Arp.Services.Wcm.WebConfigurationManager                     INFO  - Setuped self-signed Identity Store
",0,0,2024-08-24 21:45:59.770
"24.08.24 21:46:01.196 Arp.Services.Modules.Wbm.Splc.Internal.SplcHandler           INFO  - Could not subscribe ISpnsProxyConfigService. SPLC WBM request handler will not be available
",0,0,2024-08-24 21:46:01.196
"24.08.24 21:46:01.300 Arp.Plc.Domain.Internal.Condition.PlcConditionManager        INFO  - Starting Plc is delayed by 'Arp.Services.SystemEvents' because of 'Complete system start'. Timeout is set to 0 milliseconds.
",0,0,2024-08-24 21:46:01.300
"24.08.24 21:46:01.302 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Stop|Warm' to 'Stop|Warm|StartingDelayed'
",0,0,2024-08-24 21:46:01.302
"24.08.24 21:46:01.305 Arp.Device.Interface.DeviceInterface                         INFO  - Thread DI.UpdateSystemVariables is running
",0,0,2024-08-24 21:46:01.305
"24.08.24 21:46:01.307 Arp.Services.PLCnextStore.Internal.PLCnextStoreService       INFO  - Will not start PLCnext-Store service. It is disabled via service settings.
",0,0,2024-08-24 21:46:01.307
"24.08.24 21:46:01.307 Arp.Device.Interface.Internal.MonitorThreads                 INFO  - Thread DI.LowPrioMonitor is running
",0,0,2024-08-24 21:46:01.307
"24.08.24 21:46:01.310 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   Start 
",0,0,2024-08-24 21:46:01.310
"24.08.24 21:46:01.381 Arp.Services.OpcUAServer.Internal.Config.OpcUAConfigManager  INFO  - Using the self-signed certificate.
",0,0,2024-08-24 21:46:01.381
"24.08.24 21:46:01.445 Arp.Services.OpcUAServer.Internal.InformationModel.Common.SampleGroupManager INFO  - SubscriptionKind is set to DirectRead
",0,0,2024-08-24 21:46:01.445
"24.08.24 21:46:02.467 OpcServer                                                    INFO  - OPC UA server opened endpoint URI opc.tcp://axcf2152:4840 listening at opc.tcp://axcf2152:4840
",0,0,2024-08-24 21:46:02.467
"24.08.24 21:46:02.471 Arp.Services.OpcUAServer.OpcUAServerComponent                INFO  - Started OPC UA Server successfully.
",0,0,2024-08-24 21:46:02.471
"24.08.24 21:46:02.472 Arp.Services.OpcUAServer.Internal.Security.SessionManager    INFO  - Applying configuration for client authentication to 1 endpoints: trustAll=true, checkCRLs=false, checkIssuerCRLs=false, ignoreValidity=false
",0,0,2024-08-24 21:46:02.472
"24.08.24 21:46:02.497 Arp.Services.ProfiCloudV3.Internal.ProfiCloudV3Manager       INFO  - Proficloud (V3) service is disabled by configuration and won't start.
",0,0,2024-08-24 21:46:02.497
"24.08.24 21:46:02.508 Arp.Services.Grpc.GrpcServerComponent                        INFO  - gRPC Server listening on unix:/run/plcnext/grpc.sock
",0,0,2024-08-24 21:46:02.508
"24.08.24 21:46:02.559 Arp.Plc.Domain.Internal.Condition.PlcConditionManager        INFO  - Plc start delay condition 'Complete system start' expired after 1259 ms
",0,0,2024-08-24 21:46:02.559
"24.08.24 21:46:02.563 Arp.Io.Axioline.Internal.AxioDataExchange                    INFO  - AxioDataExchange: PD not enabled Buffer are invalid
",0,0,2024-08-24 21:46:02.563
"24.08.24 21:46:02.564 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - StartPlc, startKind=Warm
",0,0,2024-08-24 21:46:02.564
"24.08.24 21:46:02.565 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 OnPlcStarted 
",0,0,2024-08-24 21:46:02.565
"24.08.24 21:46:02.669 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'DB_name': Session started logging of 18 variables.
",0,0,2024-08-24 21:46:02.669
"24.08.24 21:46:02.712 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'Sec_log': Session started logging of 27 variables.
",0,0,2024-08-24 21:46:02.712
"24.08.24 21:46:02.713 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Stop|Warm|StartingDelayed' to 'Running'
",0,0,2024-08-24 21:46:02.713
"24.08.24 21:46:02.817 CommonRemoting                                               INFO  - Starting remoting server (version=4)
",0,0,2024-08-24 21:46:02.817
"24.08.24 21:46:02.818 CommonRemoting                                               INFO  - Start listening on TCP port 41100
",0,0,2024-08-24 21:46:02.818
"24.08.24 21:46:02.820 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'MainProcess' was setup successfully.
",0,0,2024-08-24 21:46:02.820
"24.08.24 22:46:47.841 Arp.System.Watchdog.Internal.SystemWatchdogRebootCounter     INFO  - WaitForResetRebootCounterThreadBody reboot counter resetted, more than 60 minutes in run mode
",0,0,2024-08-24 22:46:47.841
"24.08.24 23:01:29.024 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=9620F1B3, tls://192.168.137.1:60347
",1,5,2024-08-24 23:01:29.024
"24.08.24 23:03:54.733 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=978F1E6B, tls://192.168.137.1:60400
",1,5,2024-08-24 23:03:54.733
"24.08.24 23:05:21.423 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:05:21.423
"24.08.24 23:05:37.841 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:05:37.841
"24.08.24 23:05:55.915 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:05:55.915
"24.08.24 23:06:04.243 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:06:04.243
"24.08.24 23:06:22.486 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:06:22.486
"24.08.24 23:06:47.861 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:06:47.861
"24.08.24 23:07:05.431 Arp.Device.Interface.Internal.DeviceStatus                   WARN  - DeviceStatus: Ident ""Status.Fan.Supported"" not found
",1,5,2024-08-24 23:07:05.431
"24.08.24 23:07:38.854 Arp.Plc.Domain.Internal.PlcManager                           INFO  - PlcManager::StopPlc(stopReason=SystemTerminate,onError=false,onFatalError=false,async=false), current PlcState=Running
",1,5,2024-08-24 23:07:38.854
"24.08.24 23:07:39.132 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'DB_name': Session stopped logging.
",1,5,2024-08-24 23:07:39.132
"24.08.24 23:07:39.382 Arp.Services.DataLogger.Internal.Session                     INFO  - Session 'Sec_log': Session stopped logging.
",1,5,2024-08-24 23:07:39.382
"24.08.24 23:07:39.404 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - StopPlc
",1,5,2024-08-24 23:07:39.404
"24.08.24 23:07:39.405 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 OnPlcStopped 
",1,5,2024-08-24 23:07:39.405
"24.08.24 23:07:39.406 Arp.Io.Axioline.Internal.AxioDataExchange                    INFO  - AxioDataExchange: PD disabled
",1,5,2024-08-24 23:07:39.406
"24.08.24 23:07:39.410 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Running' to 'Stop|Hot'
",1,5,2024-08-24 23:07:39.410
"24.08.24 23:07:39.421 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'MainProcess' terminates.
",1,5,2024-08-24 23:07:39.421
"24.08.24 23:07:40.601 Arp.Services.OpcUAServer.OpcUAServerComponent                INFO  - Stopped OPC UA Server successfully.
",1,5,2024-08-24 23:07:40.601
"24.08.24 23:07:40.606 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   Stop 
",1,5,2024-08-24 23:07:40.606
"24.08.24 23:07:40.609 Arp.Services.PLCnextStore.Internal.PLCnextStoreAdapter       INFO  - Stopped PLCnext-Store service
",1,5,2024-08-24 23:07:40.609
"24.08.24 23:07:42.844 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - ResetPlc, isChanging=false
",1,5,2024-08-24 23:07:42.844
"24.08.24 23:07:42.844 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 OnPlcUnloaded PlcLoaded=true
",1,5,2024-08-24 23:07:42.844
"24.08.24 23:07:42.846 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 ESDK 0xffff, RemoveAllAssemblies
",1,5,2024-08-24 23:07:42.846
"24.08.24 23:07:42.849 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - UnloadPlc, isChanging=false
",1,5,2024-08-24 23:07:42.849
"24.08.24 23:07:42.849 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 OnPlcUnloaded PlcLoaded=false
",1,5,2024-08-24 23:07:42.849
"24.08.24 23:07:43.200 Arp.Plc.Domain.Internal.PlcManager                           INFO  - Plc state transition from 'Stop|Hot' to 'Ready'
",1,5,2024-08-24 23:07:43.200
"24.08.24 23:07:43.924 ehmiLib.EhmiLib                                              INFO  - 3069284384   Uninitialize 
",1,5,2024-08-24 23:07:43.924
"24.08.24 23:07:43.951 Arp.Io.ProfinetStack.Controller.Internal.Controller          INFO  - Controller instance removed successfully
",1,5,2024-08-24 23:07:43.951
"24.08.24 23:07:43.954 Arp.Io.ProfinetStack.Device.Internal.Device                  INFO  - PN_RemoveDevInst with Id = 1!
",1,5,2024-08-24 23:07:43.954
"24.08.24 23:07:46.133 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Enter  Dispose
",1,5,2024-08-24 23:07:46.133
"24.08.24 23:07:46.134 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Enter  Stop
",1,5,2024-08-24 23:07:46.134
"24.08.24 23:07:46.134 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 ESDK 0xffff, Stop
",1,5,2024-08-24 23:07:46.134
"24.08.24 23:07:46.240 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Exit   Stop. Elapsed=106
",1,5,2024-08-24 23:07:46.240
"24.08.24 23:07:46.241 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - 2945434432 Exit   Dispose. Elapsed=108
",1,5,2024-08-24 23:07:46.241
"24.08.24 23:07:46.330 Arp.Services.Ehmi.EhmiComponent                              INFO  - 3069284384   ~EhmiComponent 
",1,5,2024-08-24 23:07:46.330
"24.08.24 23:07:46.355 Arp.Io.EthernetIP.EthernetIPComponent                        INFO  - ~EthernetIPComponent
",1,5,2024-08-24 23:07:46.355
"24.08.24 23:07:46.567 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'ExternalIoProcess' terminates.
",1,5,2024-08-24 23:07:46.567
"24.08.24 23:07:46.568 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'LocalIoProcess' terminates.
",1,5,2024-08-24 23:07:46.568
"24.08.24 23:07:46.570 CommonRemoting                                               INFO  - Remote client disconnects explicitly, connectionId = AE6F0753
",1,5,2024-08-24 23:07:46.570
"24.08.24 23:07:46.573 CommonRemoting                                               INFO  - Remote client disconnects explicitly, connectionId = AE6F2A1B
",1,5,2024-08-24 23:07:46.573
"24.08.24 23:07:54.681 Arp.System.Acf.Internal.ApplicationBase                      INFO  - ArpVersion: 2022.9.0 (22.9.0.33)
",1,5,2024-08-24 23:07:54.681
"24.08.24 23:07:54.699 CommonRemoting                                               INFO  - [IpcRemotingBroker]: Starting IPC Remoting Broker
",1,5,2024-08-24 23:07:54.699
"24.08.24 23:07:54.719 CommonRemoting                                               INFO  - Starting remoting server (version=4)
",1,5,2024-08-24 23:07:54.719
"24.08.24 23:07:54.719 CommonRemoting                                               INFO  - Start listening on IPC *
",1,5,2024-08-24 23:07:54.719
"24.08.24 23:07:54.734 CommonRemoting                                               INFO  - Start listening on TCP port 41120
",1,5,2024-08-24 23:07:54.734
"24.08.24 23:07:54.735 CommonRemoting                                               INFO  - Start listening on IPC MainProcess
",1,5,2024-08-24 23:07:54.735
"24.08.24 23:07:54.742 CommonRemoting                                               INFO  - Start listening on TCP port 41121
",1,5,2024-08-24 23:07:54.742
"24.08.24 23:07:54.954 Arp.System.Acf.Internal.Sm.ProcessesController               INFO  - Process 'MainProcess' started successfully.
",1,5,2024-08-24 23:07:54.954
"24.08.24 23:07:55.441 Arp.System.Acf.Internal.ApplicationBase                      INFO  - ArpVersion: 2022.9.0 (22.9.0.33)
",1,5,2024-08-24 23:07:55.441
"24.08.24 23:07:55.453 CommonRemoting                                               INFO  - Starting remoting server (version=4)
",1,5,2024-08-24 23:07:55.453
"24.08.24 23:07:55.453 CommonRemoting                                               INFO  - Start listening on IPC LocalIoProcess
",1,5,2024-08-24 23:07:55.453
"24.08.24 23:07:55.471 CommonRemoting                                               INFO  - Start listening on TCP port 41124
",1,5,2024-08-24 23:07:55.471
"24.08.24 23:07:55.474 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=AE2F09FB, ipc://<unknown>
",1,5,2024-08-24 23:07:55.474
"24.08.24 23:07:55.489 CommonRemoting                                               INFO  - Accepted connection #1: connectionId=AE5F1233, ipc://<unknown>
",1,5,2024-08-24 23:07:55.489
"24.08.24 23:07:55.498 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=AE3F034B, ipc://<unknown>
",1,5,2024-08-24 23:07:55.498
"24.08.24 23:07:55.503 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'LocalIoProcess' was setup successfully.
",1,5,2024-08-24 23:07:55.503
"24.08.24 23:07:55.559 Arp.System.Acf.Internal.ApplicationBase                      INFO  - ArpVersion: 2022.9.0 (22.9.0.33)
",1,5,2024-08-24 23:07:55.559
"24.08.24 23:07:55.569 CommonRemoting                                               INFO  - Starting remoting server (version=4)
",1,5,2024-08-24 23:07:55.569
"24.08.24 23:07:55.570 CommonRemoting                                               INFO  - Start listening on IPC ExternalIoProcess
",1,5,2024-08-24 23:07:55.570
"24.08.24 23:07:55.583 CommonRemoting                                               INFO  - Start listening on TCP port 41123
",1,5,2024-08-24 23:07:55.583
"24.08.24 23:07:55.585 CommonRemoting                                               INFO  - Accepted connection #2: connectionId=AE2F2C9B, ipc://<unknown>
",1,5,2024-08-24 23:07:55.585
"24.08.24 23:07:55.596 CommonRemoting                                               INFO  - Accepted connection #3: connectionId=AE5F369B, ipc://<unknown>
",1,5,2024-08-24 23:07:55.596
"24.08.24 23:07:55.603 CommonRemoting                                               INFO  - Accepted connection #0: connectionId=AE2F070B, ipc://<unknown>
",1,5,2024-08-24 23:07:55.603
"24.08.24 23:07:55.607 Arp.System.Acf.Internal.ApplicationBase                      INFO  - Application 'ExternalIoProcess' was setup successfully.
",1,5,2024-08-24 23:07:55.607
